pim/probes/__init__.py	13	date	2026-09-15	The INVERSE map (canonical since 2026-09-15, the IM editor's instrument):
pim/probes/nullspace.py	3	date	2026-08-31	Ported 2026-08-31 from ``iterative_probing/iterative_prob
pim/probes/mlp.py	9	date	2026-08-31	Width 128 became canonical 2026-08-31: the earlier 512 was an inherited defau
pim/probes/mlp.py	13	date	2026-08-22	e memorisation regime that produced the 2026-08-22 bad numbers.
pim/probes/mlp.py	17	date	2026-08-19	t is a ~1000× tilt toward position (the 2026-08-19
pim/probes/mlp.py	66	date	2026-08-22	This is not hypothetical. On 2026-08-22 MLP probes on 1,500 sequences reported
pim/probes/mlp.py	75	date	2026-09-09	Kind-agnostic since 2026-09-09: the comparison is on **Probe Skill**
pim/metrics/selection.py	1	date	2026-09-19	ts — the selection rules, in one place (2026-09-19).
pim/metrics/selection.py	16	name	Sevan	⛔ 2026-09-23 (Sevan): the fallback was the highest-index ar
pim/metrics/selection.py	16	date	2026-09-23	⛔ 2026-09-23 (Sevan): the fallback was the highest-i
pim/metrics/selection.py	16	date	2026-09-19	back was the highest-index arm overall (2026-09-19 → 09-23), which on a
pim/metrics/selection.py	16	attribution	(Sevan)	⛔ 2026-09-23 (Sevan): the fallback was the highest-index arm
pim/metrics/selection.py	21	date	2026-09-19	⛔ Until 2026-09-19 the tables took the highest Edit Index
pim/metrics/selection.py	36	date	2026-09-23	e NaN per point (no bank), stored since 2026-09-23."""
pim/metrics/selection.py	54	date	2026-09-19	=None`` = the unguarded argmax (the pre-2026-09-19 rule)."""
pim/metrics/set_editability.py	3	date	2026-09-07	onstruction (``othello_moves.py`` until 2026-09-07 — renamed because it
pim/metrics/set_editability.py	60	date	2026-09-05	(2026-09-05) scores the same construction over its
pim/metrics/set_editability.py	91	date	2026-08-20	scores exactly −1 on both. (Measured 2026-08-20: the unedited model sits 0.0016
pim/metrics/set_editability.py	132	date	2026-09-18	ase-level spread of both constructions (2026-09-18; ``edit_index.case_stats``) and
pim/metrics/set_editability.py	186	date	2026-09-01	(measured 2026-09-01: it renders GS-mine vs PI as 0.013 vs 0
pim/metrics/prediction.py	3	date	2026-09-19	Arrays in, numbers out (2026-09-19). The floor is a property of the ENVIRO
pim/metrics/prediction.py	104	name	Sevan	mber with its uncertainty, for display (Sevan, 2026-09-19).
pim/metrics/prediction.py	104	date	2026-09-19	th its uncertainty, for display (Sevan, 2026-09-19).
pim/metrics/zone_editability.py	3	date	2026-09-07	(``editability.py`` until 2026-09-07; renamed beside ``set_editability.py``
pim/metrics/zone_editability.py	8	date	2026-08-31	**One implementation** (moved here 2026-08-31 from ``scripts/editability_metrics.py``
pim/metrics/zone_editability.py	18	date	2026-07-30	Replaces (2026-07-30) the old ratio-style `reach % of swap`
pim/metrics/zone_editability.py	148	date	2026-09-03	edge_rays", False),   # 8-ray instance (2026-09-03)
pim/metrics/zone_editability.py	157	date	2026-09-12	ft_profile_power", 2.0),   # dw-smooth (2026-09-12)
pim/metrics/zone_editability.py	158	date	2026-09-13	),                    # multi-observer (2026-09-13)
pim/metrics/zone_editability.py	367	date	2026-09-18	# case-level spread of the index (2026-09-18; ``edit_index.case_stats``) and the per
pim/metrics/zone_editability.py	388	date	2026-09-01	d, one definition in both environments (2026-09-01):
pim/metrics/zone_editability.py	397	date	2026-09-01	Why step 0 and not the rollout (changed 2026-09-01; it used to be `gt_traj_rmse`):
pim/metrics/replicates.py	3	date	2026-09-19	Moved here 2026-09-19 from ``pim.figures.tables`` (which re-e
pim/metrics/replicates.py	59	name	Sevan	ate of the parent regardless of budget (Sevan, 2026-09-14) — the ± then mixes
pim/metrics/replicates.py	59	date	2026-09-14	the parent regardless of budget (Sevan, 2026-09-14) — the ± then mixes
pim/metrics/__init__.py	23	date	2026-09-01	and one polarity in both environments (2026-09-01):
pim/metrics/__init__.py	29	date	2026-09-22	(``edit_index.fidelity``, 2026-09-22): 1 = perfect, 0 = the guard, < 0 = deg
pim/metrics/decodability.py	45	date	2026-09-09	nes — reads the two kinds the same way (2026-09-09;
pim/metrics/edit_index.py	1	date	2026-09-07	ity guard — THE formulas, defined once (2026-09-07).
pim/metrics/edit_index.py	65	name	Sevan	"""THE REPORTED fidelity (2026-09-22, Sevan): ``1 - fidelity_ratio``, so that every
pim/metrics/edit_index.py	65	date	2026-09-22	"""THE REPORTED fidelity (2026-09-22, Sevan): ``1 - fidelity_ratio``, so tha
pim/metrics/edit_index.py	75	date	2026-09-18	# ── case-level spread (2026-09-18) ──────────────────────────────────────
pim/editors/nanda.py	8	date	2026-08-31	Consolidates (2026-08-31) the three copies that used to exist —
pim/editors/grad_steer.py	3	date	2026-08-31	Moved verbatim 2026-08-31 from ``othello_gpt/othello_probe.py`` (
pim/editors/grad_steer.py	5	date	2026-08-20	d intervention on their own checkpoint (2026-08-20), used unmodified on every
pim/editors/grad_steer.py	164	date	2026-08-20	# size once it does (measured 2026-08-20: 1.000 at every alpha in a 50x range).
pim/editors/inverse.py	2	name	Sevan	target state (2026-09-14, Sevan; canonical 2026-09-15). Pairs with ``pi
pim/editors/inverse.py	2	date	2026-09-14	target state (2026-09-14, Sevan; canonical 2026-09-15). Pairs wi
pim/editors/inverse.py	2	date	2026-09-15	get state (2026-09-14, Sevan; canonical 2026-09-15). Pairs with ``pim.probes.inverse``.
pim/editors/__init__.py	7	date	2026-08-31	"legacy" space reproduces pre-2026-08-31 discworld numbers).
pim/editors/__init__.py	12	date	2026-09-15	of the residual (canonical 2026-09-15; pairs with pim.probes.inverse).
pim/editors/freeze_interpolation.py	3	date	2026-08-31	Ported 2026-08-31 from ``multistep_steering.ipynb`` cells
pim/editors/nullspace.py	3	date	2026-08-31	rs with ``pim.probes.nullspace``. Kept (2026-08-31, ported from
pim/editors/pinv.py	5	date	2026-08-31	adds (2026-08-31) is the **decomposition layer** — how a
pim/editors/pinv.py	9	date	2026-08-31	⛔ **The y-affine bug (found 2026-08-31).** The probe's forward pass is
pim/editors/pinv.py	161	date	2026-09-09	ened square; the discworld grid target (2026-09-09) swaps empty ↔ the object's
pim/models/registry.py	47	date	2026-09-09	ault; a config naming `input` / `head` (2026-09-09)
pim/models/protocol.py	71	date	2026-09-07	out) — THE free-run loop, defined once (2026-09-07).
pim/models/blocks.py	3	date	2026-08-31	Extracted verbatim 2026-08-31 from ``pim/world_models/dit/blocks.py``
pim/models/__init__.py	10	date	2026-09-09	interface parameters (2026-09-09) — `input` linear | embedding,
pim/models/__init__.py	15	date	2026-09-02	recomputation control, 2026-09-02). `RecurrentL` (regression only).
pim/models/recurrent.py	3	date	2026-09-02	Added 2026-09-02 to test ONE candidate gate for the disc
pim/models/recurrent.py	19	name	Sevan	L: d=1024, 4 layers ≈ 25.4M parameters (Sevan's call,
pim/models/recurrent.py	19	attribution	Sevan's	L: d=1024, 4 layers ≈ 25.4M parameters (Sevan's call,
pim/models/recurrent.py	20	date	2026-09-02	2026-09-02: parameter-matched rather than width-ma
pim/models/recurrent.py	53	name	Sevan	a matched comparison. Default ``True`` (Sevan, 2026-09-02).
pim/models/recurrent.py	53	date	2026-09-02	ed comparison. Default ``True`` (Sevan, 2026-09-02).
pim/models/transformer_s.py	3	date	2026-08-31	Ported verbatim 2026-08-31 from `pim/world_models/transformer/mode
pim/models/transformer_s.py	251	date	2026-09-07	and Recurrent-L (2026-09-07): the trainer's ``model(x[:, :-1])`` vs
pim/models/transformer_s.py	402	name	Sevan	, so a ReLU would only zero half of it (Sevan's call, 2026-08-21).
pim/models/transformer_s.py	402	date	2026-08-21	uld only zero half of it (Sevan's call, 2026-08-21).
pim/models/transformer_s.py	402	attribution	Sevan's	, so a ReLU would only zero half of it (Sevan's call, 2026-08-21).
pim/models/transformer_l.py	3	date	2026-08-31	ONE bridge (2026-08-31) replacing the four that used to exist
pim/models/transformer_l.py	10	date	2026-09-09	ONE class, two parameters (2026-09-09; before that, two classes whose input l
pim/models/transformer_l.py	26	date	2026-09-04	the one-hot next token, 2026-09-04: the outputs ARE the estimates)
pim/models/transformer_l.py	36	date	2026-09-09	2026-09-09 unification was gated on every canonica
pim/training/stream.py	3	date	2026-08-31	Moved verbatim 2026-08-31 from ``discworld_scale/train.py``. The
pim/training/sources.py	73	date	2026-09-05	frames-as-tokens (block T-1, 2026-09-05). ``block`` is the model's INPUT length
pim/training/sources.py	75	date	2026-09-04	one-hot next token, 2026-09-04) — selects the loss AND the matching va
pim/training/train.py	3	date	2026-08-31	Merges (2026-08-31) the three trainers that produced every
pim/training/train.py	62	date	2026-08-24	data loader (cost three smoke tests on 2026-08-24).
pim/training/train.py	78	date	2026-09-11	uninterrupted one batch for batch (2026-09-11). A source without it
pim/training/train.py	98	date	2026-09-07	the protocol's forward convention since 2026-09-07), so the
pim/training/train.py	130	date	2026-09-04	ession counterpart of ``ce_next_move`` (2026-09-04): identical inputs,
pim/training/train.py	183	date	2026-09-11	cally at every val pass and at the end (2026-09-11)
pim/training/train.py	233	date	2026-09-11	# `replicate` (2026-09-11): this run is a SEED REPLICATE of a can
pim/figures/tables.py	1	date	2026-09-12	tables — the master tables, as figures (2026-09-12).
pim/figures/tables.py	8	date	2026-09-19	under ``experiments/`` (2026-09-19).
pim/figures/tables.py	22	name	Sevan	Conventions (Sevan, 2026-09-12): rows follow the run lists
pim/figures/tables.py	22	date	2026-09-12	Conventions (Sevan, 2026-09-12): rows follow the run lists as given, O
pim/figures/tables.py	46	name	Sevan	itors SHOWN in every editability table (Sevan, 2026-09-15): PI, GS, IM — the inverse-
pim/figures/tables.py	46	date	2026-09-15	HOWN in every editability table (Sevan, 2026-09-15): PI, GS, IM — the inverse-map
pim/figures/tables.py	53	name	Sevan	e drawn tables and figures (2026-09-15, Sevan): a notebook sets ``T.SHOW_TITLES = Fal
pim/figures/tables.py	53	date	2026-09-15	Titles on the drawn tables and figures (2026-09-15, Sevan): a notebook sets ``T.SHOW_TITLE
pim/figures/tables.py	69	name	Sevan	le to one regression basis (2026-09-15, Sevan): decodability,
pim/figures/tables.py	69	date	2026-09-15	iscworld table to one regression basis (2026-09-15, Sevan): decodability,
pim/figures/tables.py	82	name	Sevan	raction + depth) is not defined for it; Sevan (2026-09-15) asked that it still show,
pim/figures/tables.py	82	date	2026-09-15	+ depth) is not defined for it; Sevan (2026-09-15) asked that it still show,
pim/figures/tables.py	91	name	Sevan	blank, never the other basis's numbers (Sevan, 2026-09-15: "if they don't
pim/figures/tables.py	91	date	2026-09-15	never the other basis's numbers (Sevan, 2026-09-15: "if they don't
pim/figures/tables.py	120	date	2026-09-12	# the Othello headline construction (2026-09-12)
pim/figures/tables.py	139	date	2026-09-19	ON RULE lives in pim.metrics.selection (2026-09-19): the best Edit Index among the arms
pim/figures/tables.py	140	date	2026-09-23	n an editor has no arm inside it (since 2026-09-23;
pim/figures/tables.py	186	date	2026-09-22	PORTED fidelity = 1 - the stored ratio (2026-09-22)
pim/figures/tables.py	466	date	2026-09-15	asis (dw-smooth, dw-16ray in cartesian, 2026-09-15) gets BLANK
pim/figures/tables.py	515	date	2026-09-16	canonical block (2026-09-16): the inverse map g (MLP-128, `inverse_
pim/figures/tables.py	555	date	2026-09-19	as the row (until 2026-09-19 this read the frustum caches whatever t
pim/figures/tables.py	679	date	2026-09-19	predictive loss beside the Bayes floor (2026-09-19; supersedes table_bayes) ──
pim/figures/tables.py	801	name	Sevan	(the readout, 2026-09-18 Sevan); ``which="ci"``: the t-based 95% inter
pim/figures/tables.py	801	date	2026-09-18	(the readout, 2026-09-18 Sevan); ``which="ci"``: the t-based 95%
pim/figures/waterfall.py	5	date	2026-08-17	rate copies of this panel existed as of 2026-08-17, which is exactly the drift
pim/figures/probe_capacity.py	10	date	2026-09-01	follow the ENTITY (Okabe-Ito, validated 2026-09-01): trained = blue, random-init =
scripts/two_flip_editability.py	59	date	2026-09-23	VERSION = "2026-09-23.1"
scripts/reachability_table.py	45	date	2026-09-23	VERSION = "2026-09-23.1"
scripts/migrate_datasets.py	34	date	2026-09-10	SNAPSHOT = SCRATCH / "2026-09-10-layout-snapshot.json"
scripts/migrate_datasets.py	35	date	2026-09-10	LOG = SCRATCH / "2026-09-10-layout-migration-log.json"
scripts/migrate_datasets.py	36	date	2026-09-10	DAY = "2026-09-10"
scripts/migrate_datasets.py	161	date	2026-09-01	(the pre-2026-09-01 double-fit) is superseded by the live o
scripts/fit_probes.py	3	date	2026-09-09	target's probes get fitted (2026-09-09).
scripts/fit_probes.py	11	date	2026-09-10	regression target (``pos@<partition>``, 2026-09-10) is cheap (the canonical 30k
scripts/generate_dataset.py	11	date	2026-09-10	# layout v2 (2026-09-10): ONE split per call, straight into the
scripts/layout_checkpoint_replicate.py	10	date	2026-09-19	te.sh`` stage B). In ``scripts/`` since 2026-09-19 (was
scripts/layout_checkpoint_replicate.py	33	date	2026-09-18	# (2026-09-18: the Othello sets moved from 390k to 51
scripts/layout_checkpoint_replicate.py	49	date	2026-09-11	ckpoint at the replicates' step budget (2026-09-11)"}
scripts/train.py	14	date	2026-09-09	ter, not a property of the environment (2026-09-09):
scripts/train.py	42	date	2026-08-24	d 32 CPU threads buy nothing — measured 2026-08-24).
scripts/train.py	156	date	2026-09-11	vocabulary size (tokens). ``dropout`` (2026-09-11)
scripts/train.py	163	date	2026-09-02	24 GRU ~= Transformer-L's 25.4M params (2026-09-02)
scripts/othello_corpus_stats.py	11	date	2026-09-19	Moved 2026-09-19 from ``experiments/adjacent_flip_ablati
scripts/make_othello_edits.py	32	date	2026-09-12	XED prefix length every case is cut at (2026-09-12: 20 moves — the "
scripts/make_edit_selection.py	7	date	2026-09-12	The rule (2026-09-12, every instance, one rule): the first `
scripts/make_edit_selection.py	18	date	2026-09-08	riments/interface_ablation/edits_audit (2026-09-08).
scripts/index_ceiling.py	28	date	2026-09-19	Moved 2026-09-19 from ``experiments/adjacent_flip_ablati
scripts/index_ceiling.py	29	date	2026-09-07	it reproduces those files) and from the 2026-09-07 oracle runs
scripts/index_ceiling.py	48	date	2026-09-19	VERSION = "2026-09-19.1"
scripts/drivers/dw_smooth_gen.sh	2	date	2026-09-12	# dw-smooth GENERATION (2026-09-12 night): the anti-aliasing instance — dw
scripts/drivers/dw_smooth_gen.sh	5	name	Sevan	# experiments/antialias_pilot, Sevan's pick). CPU only; runs as its own unit
scripts/drivers/dw_smooth_gen.sh	5	attribution	Sevan's	# experiments/antialias_pilot, Sevan's pick). CPU only; runs as its own unit s
scripts/drivers/score_pending.sh	28	date	2026-09-18	# scoring only (2026-09-18, the multi-machine replicate queue): th
scripts/drivers/score_pending.sh	29	hostname	the lab	# on the lab box when the queue drains — on the remo
scripts/drivers/score_pending.sh	29	hostname	remote	lab box when the queue drains — on the remote they would read a partial run tree
scripts/drivers/probe_targets_4.sh	3	name	Sevan	#   Sevan (2026-09-10 05:30 PT): does L-dw-noisel
scripts/drivers/probe_targets_4.sh	3	geography	PT	#   Sevan (2026-09-10 05:30 PT): does L-dw-noiseless-20m (128 rays, ra
scripts/drivers/probe_targets_4.sh	3	date	2026-09-10	#   Sevan (2026-09-10 05:30 PT): does L-dw-noiseless-20m (128
scripts/drivers/probe_targets_4.sh	3	time	05:30	#   Sevan (2026-09-10 05:30 PT): does L-dw-noiseless-20m (128 rays,
scripts/drivers/replicate.sh	2	date	2026-09-14	plicate of a canonical run, end to end (2026-09-14) ─────────
scripts/drivers/replicate.sh	50	date	2026-09-18	# (2026-09-18: the Othello sets moved 390k -> 512k)
scripts/drivers/replicate.sh	54	date	2026-09-23	the old-budget scores BEFORE training (2026-09-23; was after): the trainer writes the new
scripts/drivers/replicate.sh	56	date	2026-09-20	390k scores under the 512k budget (seen 2026-09-20; the queue's dispatcher parks at launch
scripts/drivers/dw_tokens.sh	4	date	2026-09-05	# The interface ablation (2026-09-05). Same instance (dw-8ray), same 20M seq
scripts/drivers/dw_8ray.sh	46	date	2026-09-03	50 attempts fails ~1 case in 100 (smoke 2026-09-03).
scripts/drivers/dw_8ray.sh	52	date	2026-09-10	# Layout v2 (2026-09-10, research/specs/DATASET_LAYOUT_SPEC.md
scripts/drivers/README.md	9	date	2026-09-02	ee `experiments/README.md`. Moved there 2026-09-02.
scripts/drivers/seed_variance.sh	2	name	Sevan	n L-dw-noiseless-20m (2026-09-11 night, Sevan) ────────────────────
scripts/drivers/seed_variance.sh	2	date	2026-09-11	d-variance pilot on L-dw-noiseless-20m (2026-09-11 night, Sevan) ────────────────────
scripts/drivers/seed_variance.sh	32	geography	PT	be seeds x 3 runs -> tables. ETA ~10:30 PT."
scripts/drivers/seed_variance.sh	32	time	10:30	+6 probe seeds x 3 runs -> tables. ETA ~10:30 PT."
scripts/drivers/dw_5ray.sh	2	date	2026-09-10	-5ray: the whole programme, unattended (2026-09-10 night) ─────────────────────────
scripts/drivers/dw_5ray.sh	9	name	Sevan	# Question (Sevan): dw-8ray is the best-edited discworld
scripts/drivers/dw_5ray.sh	9	attribution	(Sevan)	# Question (Sevan): dw-8ray is the best-edited discworld r
scripts/drivers/dw_5ray.sh	43	geography	PT	ce-fac probes + score (~1h). ETA ~11:30 PT."
scripts/drivers/dw_5ray.sh	43	time	11:30	pearance-fac probes + score (~1h). ETA ~11:30 PT."
scripts/drivers/dw_5ray.sh	58	date	2026-09-03	50 attempts fails ~1 case in 100 (smoke 2026-09-03).
scripts/drivers/dw_5ray.sh	64	date	2026-09-10	# Layout v2 (2026-09-10, research/specs/DATASET_LAYOUT_SPEC.md
scripts/drivers/probe_targets.sh	2	date	2026-09-09	# ── probe-target controls, overnight 2026-09-09 → 10 ──────────────────────────────────
scripts/drivers/probe_targets.sh	8	geography	PT	×2, ×3, the 16×8 grid; if before 06:00 PT:
scripts/drivers/probe_targets.sh	8	time	06:00	-split ×2, ×3, the 16×8 grid; if before 06:00 PT:
scripts/drivers/probe_targets.sh	24	time	06:00	Z=America/Los_Angeles date -d "tomorrow 06:00" +%s)
scripts/drivers/probe_targets.sh	41	geography	PT	d-16x8 (~70 min each) → if before 06:00 PT: appearance-lat, grid-8x4, grid-32x16.
scripts/drivers/probe_targets.sh	41	geography	PT	-8x4, grid-32x16. ETA main chain ~03:00 PT."
scripts/drivers/probe_targets.sh	41	time	06:00	3, grid-16x8 (~70 min each) → if before 06:00 PT: appearance-lat, grid-8x4, grid-32x1
scripts/drivers/probe_targets.sh	41	time	03:00	, grid-8x4, grid-32x16. ETA main chain ~03:00 PT."
scripts/drivers/probe_targets.sh	80	geography	PT	stage "past 06:00 PT after the first three variants — no ext
scripts/drivers/probe_targets.sh	80	time	06:00	stage "past 06:00 PT after the first three variants — no
scripts/drivers/score_cartesian.sh	2	name	Sevan	ock to every discworld run (2026-09-14, Sevan) ──
scripts/drivers/score_cartesian.sh	2	date	2026-09-14	egression block to every discworld run (2026-09-14, Sevan) ──
scripts/drivers/dw_128ray.sh	2	date	2026-09-15	28ray: the whole programme, unattended (2026-09-15 night) ───────────────────────
scripts/drivers/dw_128ray.sh	13	name	Sevan	# Question (Sevan, 2026-09-15): is the editability loss a
scripts/drivers/dw_128ray.sh	13	date	2026-09-15	# Question (Sevan, 2026-09-15): is the editability loss at 128 rays a
scripts/drivers/dw_128ray.sh	19	hostname	5090	cipe                       (~8 h on the 5090)
scripts/drivers/dw_128ray.sh	33	name	Sevan	KIP_TOPICS=training_curve   # paused by Sevan 2026-09-15; the scorer must not pick th
scripts/drivers/dw_128ray.sh	33	date	2026-09-15	PICS=training_curve   # paused by Sevan 2026-09-15; the scorer must not pick those runs up
scripts/drivers/probe_targets_3.sh	3	date	2026-09-10	-killed at its 45 GB cap on grid-32x16 (2026-09-10 04:47): the streamed
scripts/drivers/probe_targets_3.sh	3	time	04:47	its 45 GB cap on grid-32x16 (2026-09-10 04:47): the streamed
scripts/drivers/dw_blink.sh	2	date	2026-09-07	blink: the whole programme, unattended (2026-09-07) ───────────────────
scripts/drivers/dw_blink.sh	55	date	2026-09-07	cases, so 20k gives ~600 of them (pilot 2026-09-07).
scripts/drivers/dw_blink.sh	56	date	2026-09-10	# Layout v2 (2026-09-10, research/specs/DATASET_LAYOUT_SPEC.md
scripts/drivers/oth_adjflip_seeds.sh	2	date	2026-09-16	re-seeded replicates + probe reseeding (2026-09-16) ──
scripts/drivers/oth_adjflip_seeds.sh	4	name	Sevan	# Sevan: variance estimates for `adjacent_flip_
scripts/drivers/oth_adjflip_seeds.sh	17	name	Sevan	# ORDER (Sevan): the first reseed is fully trained, sc
scripts/drivers/oth_adjflip_seeds.sh	17	attribution	(Sevan)	# ORDER (Sevan): the first reseed is fully trained, sco
scripts/drivers/oth_adjflip_seeds.sh	29	name	Sevan	OPICS=training_curve      # ⛔ paused by Sevan 2026-09-15 — master_eval must not enter
scripts/drivers/oth_adjflip_seeds.sh	29	date	2026-09-15	training_curve      # ⛔ paused by Sevan 2026-09-15 — master_eval must not enter them
scripts/drivers/oth_adjflip_seeds.sh	68	time	14:00	obe seeds (~1 h) -> seed 2 (same). ETA ~14:00 tomorrow. Safe to stop and relaunch."
scripts/drivers/score_im.sh	2	name	Sevan	run, both discworld bases (2026-09-15, Sevan) ──
scripts/drivers/score_im.sh	2	date	2026-09-15	every scored run, both discworld bases (2026-09-15, Sevan) ──
scripts/drivers/dw_8ray_obs5.sh	2	name	Sevan	# dw-8ray-obs5 (2026-09-13 evening, Sevan): dw-8ray seen by FIVE observers on a r
scripts/drivers/dw_8ray_obs5.sh	2	date	2026-09-13	# dw-8ray-obs5 (2026-09-13 evening, Sevan): dw-8ray seen by FIVE o
scripts/drivers/dw_8ray_obs5.sh	32	time	05:30	-> D fac probes + score + tables. ETA ~05:30." rocket
scripts/drivers/verify_im.py	2	date	2026-09-14	2026-09-14 inverse-probe experiment scored the sam
scripts/drivers/probe_targets_2.sh	3	name	Sevan	#   Sevan's additions (2026-09-09 23:30 PT): the
scripts/drivers/probe_targets_2.sh	3	geography	PT	#   Sevan's additions (2026-09-09 23:30 PT): the MISALIGNED 30-cell controls — pro
scripts/drivers/probe_targets_2.sh	3	date	2026-09-09	#   Sevan's additions (2026-09-09 23:30 PT): the MISALIGNED 30-cell contr
scripts/drivers/probe_targets_2.sh	3	time	23:30	#   Sevan's additions (2026-09-09 23:30 PT): the MISALIGNED 30-cell controls —
scripts/drivers/probe_targets_2.sh	3	attribution	Sevan's	#   Sevan's additions (2026-09-09 23:30 PT): the MI
scripts/drivers/probe_targets_5.sh	7	name	Sevan	#   Sevan (2026-09-10 05:30 PT): does L-dw-noisel
scripts/drivers/probe_targets_5.sh	7	geography	PT	#   Sevan (2026-09-10 05:30 PT): does L-dw-noiseless-20m (128 rays, ra
scripts/drivers/probe_targets_5.sh	7	date	2026-09-10	#   Sevan (2026-09-10 05:30 PT): does L-dw-noiseless-20m (128
scripts/drivers/probe_targets_5.sh	7	time	05:30	#   Sevan (2026-09-10 05:30 PT): does L-dw-noiseless-20m (128 rays,
scripts/drivers/rescore_2026-09-12.sh	2	name	Sevan	THE OVERNIGHT CHAIN (2026-09-12 night, Sevan: "kick off the big run"). Two products:
scripts/drivers/rescore_2026-09-12.sh	2	date	2026-09-12	# THE OVERNIGHT CHAIN (2026-09-12 night, Sevan: "kick off the big run").
scripts/drivers/rescore_2026-09-12.sh	21	date	2026-09-12	orld run (EVAL_VERSION_BY_ENV discworld 2026-09-12.2)
scripts/drivers/rescore_2026-09-12.sh	22	date	2026-09-12	#      and every Othello run (othello 2026-09-12.1) on the new benches; fits the canonic
scripts/drivers/rescore_2026-09-12.sh	71	date	2026-09-12	N_NEW=$(grep -l '"eval_version": "2026-09-12' runs/*/*/scores.json 2>/dev/null | wc
scripts/drivers/rescore_2026-09-12.sh	94	date	2026-09-12	(s.get("eval_version", "")).startswith("2026-09-12"): continue
scripts/drivers/oth_adjacent.sh	2	date	2026-09-08	r-L on the ADJACENCY-PLACEMENT variant (2026-09-08) ──
scripts/demos/play.py	311	attribution	my	mx, my = 0.7, 0.7
scripts/demos/play.py	313	attribution	my	axw.set_ylim(sim.y_near - my, sim.y_far + my)
scripts/demos/play.py	313	attribution	my	w.set_ylim(sim.y_near - my, sim.y_far + my)
tests/test_observers.py	91	date	2026-09-13	own sampler must follow the region too (2026-09-13: it drew
tests/test_waterfall_grid.py	126	date	2026-09-01	# ── signed-error columns (added 2026-09-01) ──────────────────────────────────
tests/test_probe_targets.py	1	date	2026-09-09	"""The 2026-09-09 probe targets: the discworld APPEARANCE
tests/test_probe_targets.py	201	date	2026-09-10	# ── the SNAPPED regression target (2026-09-10) ────────────────────────────────────
tests/test_probe_targets.py	301	date	2026-09-10	# ── the FACTORISED categorical target (2026-09-10) ────────────────────────────────
tests/test_bench_target_alignment.py	1	date	2026-09-12	write target is the PRE-dynamics state (2026-09-12).
tests/test_prediction_floor.py	1	date	2026-09-19	"""Predictive loss + Bayes floor (2026-09-19): the metric arithmetic, the sampler's
tests/test_othello_adjacent_flip.py	1	date	2026-09-09	"""oth-adjacent-flip (2026-09-09): adjacency decides legality, the enclo
tests/test_probes_canonical.py	4	date	2026-08-31	obe.fit_probe`` was gated at port time (2026-08-31); these keep the
tests/test_othello_bench.py	3	date	2026-09-02	The refactor (2026-09-02) that made the Benchmark constructible
tests/test_scoring_package.py	1	date	2026-09-19	"""pim.scoring (2026-09-19) — the contracts the scoring queue lean
tests/test_blink.py	2	date	2026-09-07	on agreeing with the sim's own renders (2026-09-07)."""
tests/test_corpus_provenance.py	1	date	2026-09-07	` — the Othello split provenance check (2026-09-07).
tests/test_token_bench.py	1	date	2026-09-05	del editability scored the Othello way (2026-09-05): shapes, sets, arms.
tests/test_token_bench.py	40	date	2026-09-08	8ray carries edits_selection.json since 2026-09-08 — 20% of its teleports render
tests/test_grid_target.py	2	date	2026-09-09	canonical pipeline gained with it (2026-09-09): the shared class-logit swap, the
tests/test_layout.py	1	date	2026-09-10	ace dataset paths are built (layout v2, 2026-09-10).
tests/test_layout.py	46	date	2026-09-12	dits" / "v1" / "cases_1000.pkl"   # the 2026-09-12 bench
tests/test_fidelity_guard.py	1	date	2026-09-01	one polarity, both environments (locked 2026-09-01).
tests/test_fidelity_guard.py	31	date	2026-09-01	"""Changed 2026-09-01. The rollout dilutes an edit that only
tests/test_fidelity_guard.py	91	date	2026-09-22	The tables report fidelity = 1 - ratio (2026-09-22): 1 perfect, 0 = the guard, < 0 degrade
tests/test_training_canonical.py	17	date	2026-08-24	"""`s *= 2` never advances from 0 — the 2026-08-24 stall, now unrepresentable."""
tests/test_tables_replicates.py	1	date	2026-09-14	"""Seed replicates in the tables (2026-09-14): pooled per (parent, basis) at a MATCH
tests/test_tables_replicates.py	49	date	2026-09-15	─ the basis switch and the editor list (2026-09-15) ──────────────────────────────────────
tests/test_tables_replicates.py	81	date	2026-09-22	α1"   # fid = 1 - the stored ratio 0.3 (2026-09-22)
tests/test_tables_replicates.py	96	date	2026-09-15	"""dw-smooth / dw-16ray (2026-09-15): the RUN has a cartesian block, its ba
tests/test_training_resume.py	1	date	2026-09-11	"""Resume from ckpt/latest.pt (2026-09-11): a run stopped and resumed reproduces
tests/test_tables_module.py	1	date	2026-09-12	enderer behind the two table notebooks (2026-09-12).
tests/test_tables_module.py	49	date	2026-09-23	s one NaN per point (no retrieval bank, 2026-09-23); the
tests/test_soft_render.py	136	date	2026-08-05	knob that actually matters -- corrected 2026-08-05.
tests/test_soft_render.py	193	date	2026-09-12	"""The "power" profile (dw-smooth, 2026-09-12) is (1 - u^2)^p on the disc, u = perp /
tests/test_othello_noflip.py	1	date	2026-09-06	"""The no-flip Othello variant (2026-09-06): same legality and passes, no recolour
tests/test_othello_instances.py	1	date	2026-09-06	"""Othello instances (2026-09-06): corpus paths and rules per instance;
tests/test_models_canonical.py	5	date	2026-08-31	checkpoints at port time (2026-08-31); what these tests keep permanent is th
